id,language,name,address_1,address_2,city,province_state_code,country,zip,email,phoneNumber,extraPhone,hours,pickUp,showOnPDP,latitude,longitude,showBopisMessage
35,fr_CA,Langford,1037 Langford Parkway,,Langford,BC,CA,V9B 0A5,mailorder@princessauto.com,2503915652,18777250035,"{""storeId"":""35"",""name"":""Store Name"",""timeZone"":""America/Vancouver"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""Jour de l'an"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Jour de la famille"",""day"":17,""hours"":[""10:00|17:00""]}],""APR"":[{""name"":""Vendredi saint"",""day"":18,""hours"":[]},{""name"":""Pâques"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Fête de la Reine"",""day"":19,""hours"":[""10:00|17:00""]}],""JUL"":[{""name"":""Fête du Canada"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""Congé civique d'août"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Fête du travail"",""day"":1,""hours"":[""10:00|17:00""]}],""OCT"":[{""name"":""Action de grâce"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,48.443119,-123.517979,TRUE
36,en,Scarborough,1455 McCowan Rd,,Scarborough,ON,CA,M1S 5K7,mailorder@princessauto.com,16472535600,18777250036,"{""storeId"":""36"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18:00""]}],""holidays"":{""JAN"":[{""name"":""New Year's Day"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Family Day"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Good Friday"",""day"":18,""hours"":[]},{""name"":""Easter Sunday"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Victoria Day"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Canada Day"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""August Civic Holiday"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Labour Day"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Thanksgiving Day"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,43.785107,-79.255989,TRUE
36,fr_CA,Scarborough,Unit 1 - 1455 McCowan Rd,,Scarborough,ON,CA,M1S 5K7,mailorder@princessauto.com,6472535600,18777250036,"{""storeId"":""36"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""Jour de l'an"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Jour de la famille"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Vendredi saint"",""day"":18,""hours"":[]},{""name"":""Pâques"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Fête de la Reine"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Fête du Canada"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""Congé civique d'août"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Fête du travail"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Action de grâce"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,43.785107,-79.255989,TRUE
37,en,Saint John,35 Depot Crt,,Saint John,NB,CA,E2J 0C2,mailorder@princessauto.com,15066386200,18557250037,"{""storeId"":""37"",""name"":""Store Name"",""timeZone"":""America/Halifax"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""New Year's Day"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Family Day"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Good Friday"",""day"":18,""hours"":[]},{""name"":""Easter Sunday"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Victoria Day"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Canada Day"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""New Brunswick Day"",""day"":4,""hours"":[]}],""SEP"":[{""name"":""Labour Day"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Thanksgiving Day"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,45.303188,-66.023743,TRUE
37,fr_CA,Saint John,35 Depot Court,,Saint John,NB,CA,E2J 0C2,mailorder@princessauto.com,5066386200,18557250037,"{""storeId"":""37"",""name"":""Store Name"",""timeZone"":""America/Halifax"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""Jour de l'an"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Jour de la famille"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Vendredi saint"",""day"":18,""hours"":[]},{""name"":""Pâques"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Fête de la Reine"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Fête du Canada"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""Fête du Nouveau-Brunswick"",""day"":4,""hours"":[]}],""SEP"":[{""name"":""Fête du travail"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Action de grâce"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,45.303188,-66.023743,TRUE
38,en,Medicine Hat,2251 Box Springs Blvd NW,,Medicine Hat,AB,CA,T1C 0C8,mailorder@princessauto.com,14035252810,18557250038,"{""storeId"":""38"",""name"":""Store Name"",""timeZone"":""America/Edmonton"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""New Year's Day"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Family Day"",""day"":17,""hours"":[""10:00|17:00""]}],""APR"":[{""name"":""Good Friday"",""day"":18,""hours"":[]},{""name"":""Easter Sunday"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Victoria Day"",""day"":19,""hours"":[""10:00|17:00""]}],""JUL"":[{""name"":""Canada Day"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""August Civic Holiday"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Labour Day"",""day"":1,""hours"":[""10:00|17:00""]}],""OCT"":[{""name"":""Thanksgiving Day"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,50.062774,-110.739555,TRUE
38,fr_CA,Medicine Hat,38-2251 Box Springs Blvd NW,,Medicine Hat,AB,CA,T1C 0C8,mailorder@princessauto.com,4035252810,18557250038,"{""storeId"":""38"",""name"":""Store Name"",""timeZone"":""America/Edmonton"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""Jour de l'an"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Jour de la famille"",""day"":17,""hours"":[""10:00|17:00""]}],""APR"":[{""name"":""Vendredi saint"",""day"":18,""hours"":[]},{""name"":""Pâques"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Fête de la Reine"",""day"":19,""hours"":[""10:00|17:00""]}],""JUL"":[{""name"":""Fête du Canada"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""Congé civique d'août"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Fête du travail"",""day"":1,""hours"":[""10:00|17:00""]}],""OCT"":[{""name"":""Action de grâce"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,50.062774,-110.739555,TRUE
39,en,Markham,8500 Woodbine Ave,,Markham,ON,CA,L3R 4X7,mailorder@princessauto.com,19059449696,1855725039,"{""storeId"":""39"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18:00""]}],""holidays"":{""JAN"":[{""name"":""New Year's Day"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Family Day"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Good Friday"",""day"":18,""hours"":[]},{""name"":""Easter Sunday"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Victoria Day"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Canada Day"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""August Civic Holiday"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Labour Day"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Thanksgiving Day"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,43.848047,-79.358487,TRUE
39,fr_CA,Markham,8500 Woodbine Ave,,Markham,ON,CA,L3R 4X7,mailorder@princessauto.com,9059449696,18557250039,"{""storeId"":""39"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""Jour de l'an"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Jour de la famille"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Vendredi saint"",""day"":18,""hours"":[]},{""name"":""Pâques"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Fête de la Reine"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Fête du Canada"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""Congé civique d'août"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Fête du travail"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Action de grâce"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,43.848047,-79.358487,TRUE
40,en,Bolton,8865 George Bolton Pky,,Bolton,ON,CA,L7E 4K2,mailorder@princessauto.com,12894991190,18557250040,"{""storeId"":""40"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18:00""]}],""holidays"":{""JAN"":[{""name"":""New Year's Day"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Family Day"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Good Friday"",""day"":18,""hours"":[]},{""name"":""Easter Sunday"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Victoria Day"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Canada Day"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""August Civic Holiday"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Labour Day"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Thanksgiving Day"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,43.856044,-79.709806,TRUE
40,fr_CA,Bolton,A-8865 George Bolton Pkwy,,Bolton,ON,CA,L7E 4K2,mailorder@princessauto.com,2894991190,18557250040,"{""storeId"":""40"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""Jour de l'an"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Jour de la famille"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Vendredi saint"",""day"":18,""hours"":[]},{""name"":""Pâques"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Fête de la Reine"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Fête du Canada"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""Congé civique d'août"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Fête du travail"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Action de grâce"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,43.856044,-79.709806,TRUE
41,en,Brantford,221 Henry Street,,Brantford,ON,CA,N3S 7R4,mailorder@princessauto.com,12262279440,           ,"{""storeId"":""41"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18:00""]}],""holidays"":{""JAN"":[{""name"":""New Year's Day"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Family Day"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Good Friday"",""day"":18,""hours"":[]},{""name"":""Easter Sunday"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Victoria Day"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Canada Day"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""August Civic Holiday"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Labour Day"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Thanksgiving Day"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,43.15699,-80.23435,TRUE
41,fr_CA,Brantford,221 Henry St,,Brantford,ON,CA,N3S 7R4,mailorder@princessauto.com,2262279440,18557250041,"{""storeId"":""41"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""Jour de l'an"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Jour de la famille"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Vendredi saint"",""day"":18,""hours"":[]},{""name"":""Pâques"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Fête de la Reine"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Fête du Canada"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""Congé civique d'août"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Fête du travail"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Action de grâce"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,43.15699,-80.23435,TRUE
42,en,Owen Sound,2125 16th St E,,Owen Sound,ON,CA,N4K 6P8,mailorder@princessauto.com,12262568260,18557250042,"{""storeId"":""42"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18:00""]}],""holidays"":{""JAN"":[{""name"":""New Year's Day"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Family Day"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Good Friday"",""day"":18,""hours"":[]},{""name"":""Easter Sunday"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Victoria Day"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Canada Day"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""August Civic Holiday"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Labour Day"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Thanksgiving Day"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,44.575236,-80.912702,TRUE
42,fr_CA,Owen Sound,2125 16th St E,,Owen Sound,ON,CA,N4K 0E2,mailorder@princessauto.com,2262568260,18557250042,"{""storeId"":""42"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""Jour de l'an"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Jour de la famille"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Vendredi saint"",""day"":18,""hours"":[]},{""name"":""Pâques"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Fête de la Reine"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Fête du Canada"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""Congé civique d'août"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Fête du travail"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Action de grâce"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,44.575236,-80.912702,TRUE
43,en,St Catharines,295 Fourth Ave,,St Catharines,ON,CA,L2S 0E7,mailorder@princessauto.com,12894388380,18557250043,"{""storeId"":""43"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18:00""]}],""holidays"":{""JAN"":[{""name"":""New Year's Day"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Family Day"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Good Friday"",""day"":18,""hours"":[]},{""name"":""Easter Sunday"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Victoria Day"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Canada Day"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""August Civic Holiday"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Labour Day"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Thanksgiving Day"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,43.155434,-79.271377,TRUE
43,fr_CA,St Catharines,A1 - 295 Fourth Avenue,,St Catharines,ON,CA,L2S 0E7,mailorder@princessauto.com,2894388380,18557250043,"{""storeId"":""43"",""name"":""Store Name"",""timeZone"":""America/Toronto"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""09: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""Jour de l'an"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Jour de la famille"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Vendredi saint"",""day"":18,""hours"":[]},{""name"":""Pâques"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Fête de la Reine"",""day"":19,""hours"":[]}],""JUL"":[{""name"":""Fête du Canada"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""Congé civique d'août"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Fête du travail"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Action de grâce"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,43.155434,-79.271377,TRUE
44,en,Charlottetown,15 Saint Dunstan St,,Charlottetown,PE,CA,C1A 0G4,mailorder@princessauto.com,19026298020,18557250044,"{""storeId"":""44"",""name"":""Store Name"",""timeZone"":""America/Halifax"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""12: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""New Year's Day"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Islander Day"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Good Friday"",""day"":18,""hours"":[]},{""name"":""Easter Sunday"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Victoria Day"",""day"":19,""hours"":[""10:00|17:00""]}],""JUL"":[{""name"":""Canada Day"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""August Civic Holiday"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Labour Day"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Thanksgiving Day"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,46.430455,-63.392836,TRUE
44,fr_CA,Charlottetown,15 Saint Dunstan St.,,Charlottetown,PE,CA,C1A 0G4,mailorder@princessauto.com,9026298020,18557250044,"{""storeId"":""44"",""name"":""Store Name"",""timeZone"":""America/Halifax"",""workingDays"":[{""day"":""SUN"",""workingHours"":[""12: 00|17: 00""]},{""day"":""MON"",""workingHours"":[""07: 00|21: 00""]},{""day"":""TUE"",""workingHours"":[""07: 00|21: 00""]},{""day"":""WED"",""workingHours"":[""07: 00|21: 00""]},{""day"":""THU"",""workingHours"":[""07: 00|21: 00""]},{""day"":""FRI"",""workingHours"":[""07: 00|21: 00""]},{""day"":""SAT"",""workingHours"":[""08: 00|18: 00""]}],""holidays"":{""JAN"":[{""name"":""Jour de l'an"",""day"":1,""hours"":[]}],""FEB"":[{""name"":""Fête des Insulaires"",""day"":17,""hours"":[]}],""APR"":[{""name"":""Vendredi saint"",""day"":18,""hours"":[]},{""name"":""Pâques"",""day"":20,""hours"":[]}],""MAY"":[{""name"":""Fête de la Reine"",""day"":19,""hours"":[""10:00|17:00""]}],""JUL"":[{""name"":""Fête du Canada"",""day"":1,""hours"":[]}],""AUG"":[{""name"":""Congé civique d'août"",""day"":4,""hours"":[""10:00|17:00""]}],""SEP"":[{""name"":""Fête du travail"",""day"":1,""hours"":[]}],""OCT"":[{""name"":""Action de grâce"",""day"":13,""hours"":[]}]}}",TRUE,TRUE,46.430455,-63.392836,TRUE
